symbol,CVSAId,category,market,currency,settlPeriod,lotSize,minimumSize,block,isin,instrumentStatus,issuer,securityDescription,tickPriceId
RC1CO,84533,05-OBLI. NEGOCIABLES,SB,ARS,0001,1000.0000000,1000.00000,0,USP04559BE29,0,4030-ARCOR SAIC,ON ARCOR S.A.I.C SERIE I 7.6%,Tick_Bonos
RC1CD,84533,05-OBLI. NEGOCIABLES,SB,USD,0001,1000.0000000,1000.00000,0,USP04559BE29,0,4030-ARCOR SAIC,ON ARCOR S.A.I.C SERIE I 7.6%,Tick_Bonos
MGCQC,58809,05-OBLI. NEGOCIABLES,SB,EXT,0001,1.0000000,1.00000,0,AR0519406398,0,0103-PAMPA ENERGIA S.A.,ON PAMPA ENERGIA CL.25 V06/08/,Tick_Bonos
MGCQO,58809,05-OBLI. NEGOCIABLES,SB,ARS,0001,1.0000000,1.00000,0,AR0519406398,0,0103-PAMPA ENERGIA S.A.,ON PAMPA ENERGIA CL.25 V06/08/,Tick_Bonos
MGCQD,58809,05-OBLI. NEGOCIABLES,SB,USD,0001,1.0000000,1.00000,0,AR0519406398,0,0103-PAMPA ENERGIA S.A.,ON PAMPA ENERGIA CL.25 V06/08/,Tick_Bonos
DNC8O,58825,05-OBLI. NEGOCIABLES,SB,ARS,0002,1.0000000,1.00000,0,AR0787561361,0,0556-EDENOR S.A.,ON EDENOR CL.8 V.07/08/26 U$S,Tick_Bonos
DNC8D,58825,05-OBLI. NEGOCIABLES,SB,USD,0002,1.0000000,1.00000,0,AR0787561361,0,0556-EDENOR S.A.,ON EDENOR CL.8 V.07/08/26 U$S,Tick_Bonos
DNC8C,58825,05-OBLI. NEGOCIABLES,SB,EXT,0002,1.0000000,1.00000,0,AR0787561361,0,0556-EDENOR S.A.,ON EDENOR CL.8 V.07/08/26 U$S,Tick_Bonos
RIR1O,52944,05-OBLI. NEGOCIABLES,SB,ARS,0002,1.0000000,1000.00000,0,ARRIBE5600C2,2,2767-RIBEIRO S.A.C.I.F.A.,"O.N.RIBEIRO CL.""R"" S.1 V.30/6/",Tick_Bonos
RIR1D,52944,05-OBLI. NEGOCIABLES,SB,USD,0002,1.0000000,1000.00000,0,ARRIBE5600C2,2,2767-RIBEIRO S.A.C.I.F.A.,"O.N.RIBEIRO CL.""R"" S.1 V.30/6/",Tick_Bonos
RIR1D,52944,05-OBLI. NEGOCIABLES,SB,USD,0001,1.0000000,1000.00000,0,ARRIBE5600C2,2,2767-RIBEIRO S.A.C.I.F.A.,"O.N.RIBEIRO CL.""R"" S.1 V.30/6/",Tick_Bonos
BYCVD,58835,05-OBLI. NEGOCIABLES,SB,USD,0001,1.0000000,1000.00000,0,AR0422946126,0,0011-BANCO DE GALICIA Y B,ON BCO GALICIA CL.29 V.31/08/2,Tick_Bonos
DNC9C,58826,05-OBLI. NEGOCIABLES,SB,EXT,0001,1000.0000000,1000.00000,0,AR0859113117,0,0556-EDENOR S.A.,ON EDENOR CL.9 V.07/08/26 $ CG,Tick_Bonos
DNC9O,58826,05-OBLI. NEGOCIABLES,SB,ARS,0001,1000.0000000,1000.00000,0,AR0859113117,0,0556-EDENOR S.A.,ON EDENOR CL.9 V.07/08/26 $ CG,Tick_Bonos
DNC9D,58826,05-OBLI. NEGOCIABLES,SB,USD,0001,1000.0000000,1000.00000,0,AR0859113117,0,0556-EDENOR S.A.,ON EDENOR CL.9 V.07/08/26 $ CG,Tick_Bonos
BYC2P,91926,05-OBLI. NEGOCIABLES,SB,USD,0002,1000.0000000,200000.00000,0,USP0R66CAA64,0,0011-BANCO DE GALICIA Y B,OBL.NEG. BANCO DE GALICIA Y BS,Tick_Bonos
RIP1O,51764,05-OBLI. NEGOCIABLES,SB,ARS,0002,1.0000000,1000.00000,0,ARRIBE560083,2,2767-RIBEIRO S.A.C.I.F.A.,O.N. RIBEIRO SACIFAI CLASE P S,Tick_Bonos
RIP1O,51764,05-OBLI. NEGOCIABLES,SB,ARS,0001,1.0000000,1000.00000,0,ARRIBE560083,2,2767-RIBEIRO S.A.C.I.F.A.,O.N. RIBEIRO SACIFAI CLASE P S,Tick_Bonos
RIP2D,51765,05-OBLI. NEGOCIABLES,SB,USD,0002,1.0000000,100.00000,0,ARRIBE560091,2,2767-RIBEIRO S.A.C.I.F.A.,ON. RIBEIRO SACIFAI CLASE P S.,Tick_Bonos
RIP2D,51765,05-OBLI. NEGOCIABLES,SB,USD,0001,1.0000000,100.00000,0,ARRIBE560091,2,2767-RIBEIRO S.A.C.I.F.A.,ON. RIBEIRO SACIFAI CLASE P S.,Tick_Bonos
RIP2O,51765,05-OBLI. NEGOCIABLES,SB,ARS,0002,1.0000000,100.00000,0,ARRIBE560091,2,2767-RIBEIRO S.A.C.I.F.A.,O.N. RIBEIRO SACIFAI CLASE P S,Tick_Bonos
RIP2O,51765,05-OBLI. NEGOCIABLES,SB,ARS,0001,1.0000000,100.00000,0,ARRIBE560091,2,2767-RIBEIRO S.A.C.I.F.A.,O.N. RIBEIRO SACIFAI CLASE P S,Tick_Bonos
BYCVO,58835,05-OBLI. NEGOCIABLES,SB,ARS,0002,1.0000000,1000.00000,0,AR0422946126,0,0011-BANCO DE GALICIA Y B,ON BCO GALICIA CL.29 V.31/08/2,Tick_Bonos
BYCVD,58835,05-OBLI. NEGOCIABLES,SB,USD,0002,1.0000000,1000.00000,0,AR0422946126,0,0011-BANCO DE GALICIA Y B,ON BCO GALICIA CL.29 V.31/08/2,Tick_Bonos
BYCVC,58835,05-OBLI. NEGOCIABLES,SB,EXT,0002,1.0000000,1000.00000,0,AR0422946126,0,0011-BANCO DE GALICIA Y B,ON BCO GALICIA CL.29 V.31/08/2,Tick_Bonos
BYCVC,58835,05-OBLI. NEGOCIABLES,SB,EXT,0001,1.0000000,1000.00000,0,AR0422946126,0,0011-BANCO DE GALICIA Y B,ON BCO GALICIA CL.29 V.31/08/2,Tick_Bonos
BYCVO,58835,05-OBLI. NEGOCIABLES,SB,ARS,0001,1.0000000,1000.00000,0,AR0422946126,0,0011-BANCO DE GALICIA Y B,ON BCO GALICIA CL.29 V.31/08/2,Tick_Bonos
BYC2P,91926,05-OBLI. NEGOCIABLES,SB,USD,0001,1000.0000000,200000.00000,0,USP0R66CAA64,0,0011-BANCO DE GALICIA Y B,OBL.NEG. BANCO DE GALICIA Y BS,Tick_Bonos
AFCHO,58838,05-OBLI. NEGOCIABLES,SB,ARS,0002,1.0000000,1100.00000,0,AR0271987817,0,0537-BANCO COMAFI S.A.,ON BANCO COMAFI CL.16 19/08/26,Tick_Bonos
AFCHO,58838,05-OBLI. NEGOCIABLES,SB,ARS,0001,1.0000000,1100.00000,0,AR0271987817,0,0537-BANCO COMAFI S.A.,ON BANCO COMAFI CL.16 19/08/26,Tick_Bonos
AFCHD,58838,05-OBLI. NEGOCIABLES,SB,USD,0002,1.0000000,1100.00000,0,AR0271987817,0,0537-BANCO COMAFI S.A.,ON BANCO COMAFI CL.16 19/08/26,Tick_Bonos
AFCHC,58838,05-OBLI. NEGOCIABLES,SB,EXT,0002,1.0000000,1100.00000,0,AR0271987817,0,0537-BANCO COMAFI S.A.,ON BANCO COMAFI CL.16 19/08/26,Tick_Bonos
AFCHD,58838,05-OBLI. NEGOCIABLES,SB,USD,0001,1.0000000,1100.00000,0,AR0271987817,0,0537-BANCO COMAFI S.A.,ON BANCO COMAFI CL.16 19/08/26,Tick_Bonos
BF37O,58833,05-OBLI. NEGOCIABLES,SB,ARS,0002,1.0000000,1200.00000,0,AR0042275856,0,0108-BBVA BANCO FRANCES S,ON BCO BBVA ARG CL.37 V.22/08/,Tick_Bonos
BF37D,58833,05-OBLI. NEGOCIABLES,SB,USD,0002,1.0000000,1200.00000,0,AR0042275856,0,0108-BBVA BANCO FRANCES S,ON BCO BBVA ARG CL.37 V.22/08/,Tick_Bonos
BF37C,58833,05-OBLI. NEGOCIABLES,SB,EXT,0002,1.0000000,1200.00000,0,AR0042275856,0,0108-BBVA BANCO FRANCES S,ON BCO BBVA ARG CL.37 V.22/08/,Tick_Bonos
BF37C,58833,05-OBLI. NEGOCIABLES,SB,EXT,0001,1.0000000,1200.00000,0,AR0042275856,0,0108-BBVA BANCO FRANCES S,ON BCO BBVA ARG CL.37 V.22/08/,Tick_Bonos
BF37O,58833,05-OBLI. NEGOCIABLES,SB,ARS,0001,1.0000000,1200.00000,0,AR0042275856,0,0108-BBVA BANCO FRANCES S,ON BCO BBVA ARG CL.37 V.22/08/,Tick_Bonos
BF37D,58833,05-OBLI. NEGOCIABLES,SB,USD,0001,1.0000000,1200.00000,0,AR0042275856,0,0108-BBVA BANCO FRANCES S,ON BCO BBVA ARG CL.37 V.22/08/,Tick_Bonos
HT11M,58836,05-OBLI. NEGOCIABLES,SB,ARS,0002,1.0000000,1.00000,0,AR0089061755,0,7611-HATTRICK ENERGY,ON HATTRICK ENER S.1 C.1 21/08,Tick_Bonos
H11MD,58836,05-OBLI. NEGOCIABLES,SB,USD,0002,1.0000000,1.00000,0,AR0089061755,0,7611-HATTRICK ENERGY,ON HATTRICK ENER S.1 C.1 21/08,Tick_Bonos
H11MC,58836,05-OBLI. NEGOCIABLES,SB,EXT,0002,1.0000000,1.00000,0,AR0089061755,0,7611-HATTRICK ENERGY,ON HATTRICK ENER S.1 C.1 21/08,Tick_Bonos
H11MC,58836,05-OBLI. NEGOCIABLES,SB,EXT,0001,1.0000000,1.00000,0,AR0089061755,0,7611-HATTRICK ENERGY,ON HATTRICK ENER S.1 C.1 21/08,Tick_Bonos
H11MD,58836,05-OBLI. NEGOCIABLES,SB,USD,0001,1.0000000,1.00000,0,AR0089061755,0,7611-HATTRICK ENERGY,ON HATTRICK ENER S.1 C.1 21/08,Tick_Bonos
HT11M,58836,05-OBLI. NEGOCIABLES,SB,ARS,0001,1.0000000,1.00000,0,AR0089061755,0,7611-HATTRICK ENERGY,ON HATTRICK ENER S.1 C.1 21/08,Tick_Bonos
EN72L,58847,05-OBLI. NEGOCIABLES,SB,ARS,0002,1.0000000,1.00000,0,AR0347855154,1,7145-ASOC.CIVIL SUMATORIA,ON PYME SUMATORIA C7 S2 $ V21/,Tick_Bonos
E72LD,58847,05-OBLI. NEGOCIABLES,SB,USD,0002,1.0000000,1.00000,0,AR0347855154,1,7145-ASOC.CIVIL SUMATORIA,ON PYME SUMATORIA C7 S2 $ V21/,Tick_Bonos
E72LC,58847,05-OBLI. NEGOCIABLES,SB,EXT,0002,1.0000000,1.00000,0,AR0347855154,1,7145-ASOC.CIVIL SUMATORIA,ON PYME SUMATORIA C7 S2 $ V21/,Tick_Bonos
E72LC,58847,05-OBLI. NEGOCIABLES,SB,EXT,0001,1.0000000,1.00000,0,AR0347855154,1,7145-ASOC.CIVIL SUMATORIA,ON PYME SUMATORIA C7 S2 $ V21/,Tick_Bonos
E72LD,58847,05-OBLI. NEGOCIABLES,SB,USD,0001,1.0000000,1.00000,0,AR0347855154,1,7145-ASOC.CIVIL SUMATORIA,ON PYME SUMATORIA C7 S2 $ V21/,Tick_Bonos
EN72L,58847,05-OBLI. NEGOCIABLES,SB,ARS,0001,1.0000000,1.00000,0,AR0347855154,1,7145-ASOC.CIVIL SUMATORIA,ON PYME SUMATORIA C7 S2 $ V21/,Tick_Bonos
PN41C,58849,05-OBLI. NEGOCIABLES,SB,EXT,0002,1.0000000,1.00000,0,AR0299198264,0,1927-PANAMERICAN ENERGY L,ON PAN AMERICAN ENER 41 V27/08,Tick_Bonos
BPCTO,58861,05-OBLI. NEGOCIABLES,SB,ARS,0001,1.0000000,1200.00000,0,AR0325784970,0,0112-BANCO SUPERVIELLE S.,ON BCO SUPERVIELLE CL.T V.26/0,Tick_Bonos
BPCTD,58861,05-OBLI. NEGOCIABLES,SB,USD,0002,1.0000000,1200.00000,0,AR0325784970,0,0112-BANCO SUPERVIELLE S.,ON BCO SUPERVIELLE CL.T V.26/0,Tick_Bonos
BPCTD,58861,05-OBLI. NEGOCIABLES,SB,USD,0001,1.0000000,1200.00000,0,AR0325784970,0,0112-BANCO SUPERVIELLE S.,ON BCO SUPERVIELLE CL.T V.26/0,Tick_Bonos
BPCSD,58860,05-OBLI. NEGOCIABLES,SB,USD,0002,1.0000000,1200.00000,0,AR0982170596,0,0112-BANCO SUPERVIELLE S.,ON BCO SUPERVIELLE CL.S V.26/0,Tick_Bonos
BPCSC,58860,05-OBLI. NEGOCIABLES,SB,EXT,0002,1.0000000,1200.00000,0,AR0982170596,0,0112-BANCO SUPERVIELLE S.,ON BCO SUPERVIELLE CL.S V.26/0,Tick_Bonos
BPCTC,58861,05-OBLI. NEGOCIABLES,SB,EXT,0002,1.0000000,1200.00000,0,AR0325784970,0,0112-BANCO SUPERVIELLE S.,ON BCO SUPERVIELLE CL.T V.26/0,Tick_Bonos
BPCSD,58860,05-OBLI. NEGOCIABLES,SB,USD,0001,1.0000000,1200.00000,0,AR0982170596,0,0112-BANCO SUPERVIELLE S.,ON BCO SUPERVIELLE CL.S V.26/0,Tick_Bonos
BPCTC,58861,05-OBLI. NEGOCIABLES,SB,EXT,0001,1.0000000,1200.00000,0,AR0325784970,0,0112-BANCO SUPERVIELLE S.,ON BCO SUPERVIELLE CL.T V.26/0,Tick_Bonos
BPCSC,58860,05-OBLI. NEGOCIABLES,SB,EXT,0001,1.0000000,1200.00000,0,AR0982170596,0,0112-BANCO SUPERVIELLE S.,ON BCO SUPERVIELLE CL.S V.26/0,Tick_Bonos
PN41O,58849,05-OBLI. NEGOCIABLES,SB,ARS,0001,1.0000000,1.00000,0,AR0299198264,0,1927-PANAMERICAN ENERGY L,ON PAN AMERICAN ENER 41 V27/08,Tick_Bonos
PN41D,58849,05-OBLI. NEGOCIABLES,SB,USD,0001,1.0000000,1.00000,0,AR0299198264,0,1927-PANAMERICAN ENERGY L,ON PAN AMERICAN ENER 41 V27/08,Tick_Bonos
CFS8O,58848,05-OBLI. NEGOCIABLES,SB,ARS,0002,1.0000000,1.00000,0,AR0599297139,0,4345-CFN S.A.,ON CFN S.8  VTO 22/08/26 $ CG,Tick_Bonos
CFS8D,58848,05-OBLI. NEGOCIABLES,SB,USD,0002,1.0000000,1.00000,0,AR0599297139,0,4345-CFN S.A.,ON CFN S.8  VTO 22/08/26 $ CG,Tick_Bonos
CFS8C,58848,05-OBLI. NEGOCIABLES,SB,EXT,0002,1.0000000,1.00000,0,AR0599297139,0,4345-CFN S.A.,ON CFN S.8  VTO 22/08/26 $ CG,Tick_Bonos
CFS8C,58848,05-OBLI. NEGOCIABLES,SB,EXT,0001,1.0000000,1.00000,0,AR0599297139,0,4345-CFN S.A.,ON CFN S.8  VTO 22/08/26 $ CG,Tick_Bonos
HBCAO,58850,05-OBLI. NEGOCIABLES,SB,ARS,0002,1.0000000,1000.00000,0,AR0137295777,0,0501-BANCO HIPOTECARIO NA,ON BANCO HIPOTECARIO CL.10 V22,Tick_Bonos
HBCAD,58850,05-OBLI. NEGOCIABLES,SB,USD,0002,1.0000000,1000.00000,0,AR0137295777,0,0501-BANCO HIPOTECARIO NA,ON BANCO HIPOTECARIO CL.10 V22,Tick_Bonos
HBCAC,58850,05-OBLI. NEGOCIABLES,SB,EXT,0002,1.0000000,1000.00000,0,AR0137295777,0,0501-BANCO HIPOTECARIO NA,ON BANCO HIPOTECARIO CL.10 V22,Tick_Bonos
CFS8O,58848,05-OBLI. NEGOCIABLES,SB,ARS,0001,1.0000000,1.00000,0,AR0599297139,0,4345-CFN S.A.,ON CFN S.8  VTO 22/08/26 $ CG,Tick_Bonos
CFS8D,58848,05-OBLI. NEGOCIABLES,SB,USD,0001,1.0000000,1.00000,0,AR0599297139,0,4345-CFN S.A.,ON CFN S.8  VTO 22/08/26 $ CG,Tick_Bonos
HBCAC,58850,05-OBLI. NEGOCIABLES,SB,EXT,0001,1.0000000,1000.00000,0,AR0137295777,0,0501-BANCO HIPOTECARIO NA,ON BANCO HIPOTECARIO CL.10 V22,Tick_Bonos
HBCAO,58850,05-OBLI. NEGOCIABLES,SB,ARS,0001,1.0000000,1000.00000,0,AR0137295777,0,0501-BANCO HIPOTECARIO NA,ON BANCO HIPOTECARIO CL.10 V22,Tick_Bonos
HBCAD,58850,05-OBLI. NEGOCIABLES,SB,USD,0001,1.0000000,1000.00000,0,AR0137295777,0,0501-BANCO HIPOTECARIO NA,ON BANCO HIPOTECARIO CL.10 V22,Tick_Bonos
COC1O,58855,05-OBLI. NEGOCIABLES,SB,ARS,0002,1.0000000,1000000.00000,0,AR0047754202,0,5304-BANCO DE LA PROVINCI,ON BCO CORDOBA CL.1 V.22/08/26,Tick_Bonos
COC1D,58855,05-OBLI. NEGOCIABLES,SB,USD,0002,1.0000000,1000000.00000,0,AR0047754202,0,5304-BANCO DE LA PROVINCI,ON BCO CORDOBA CL.1 V.22/08/26,Tick_Bonos
COC1C,58855,05-OBLI. NEGOCIABLES,SB,EXT,0002,1.0000000,1000000.00000,0,AR0047754202,0,5304-BANCO DE LA PROVINCI,ON BCO CORDOBA CL.1 V.22/08/26,Tick_Bonos
COC2O,58856,05-OBLI. NEGOCIABLES,SB,ARS,0002,1.0000000,1000.00000,0,AR0470733053,0,5304-BANCO DE LA PROVINCI,ON BCO CORDOBA CL.2 V.22/08/26,Tick_Bonos
COC2D,58856,05-OBLI. NEGOCIABLES,SB,USD,0002,1.0000000,1000.00000,0,AR0470733053,0,5304-BANCO DE LA PROVINCI,ON BCO CORDOBA CL.2 V.22/08/26,Tick_Bonos
COC2C,58856,05-OBLI. NEGOCIABLES,SB,EXT,0002,1.0000000,1000.00000,0,AR0470733053,0,5304-BANCO DE LA PROVINCI,ON BCO CORDOBA CL.2 V.22/08/26,Tick_Bonos
COC1C,58855,05-OBLI. NEGOCIABLES,SB,EXT,0001,1.0000000,1000000.00000,0,AR0047754202,0,5304-BANCO DE LA PROVINCI,ON BCO CORDOBA CL.1 V.22/08/26,Tick_Bonos
COC1O,58855,05-OBLI. NEGOCIABLES,SB,ARS,0001,1.0000000,1000000.00000,0,AR0047754202,0,5304-BANCO DE LA PROVINCI,ON BCO CORDOBA CL.1 V.22/08/26,Tick_Bonos
COC1D,58855,05-OBLI. NEGOCIABLES,SB,USD,0001,1.0000000,1000000.00000,0,AR0047754202,0,5304-BANCO DE LA PROVINCI,ON BCO CORDOBA CL.1 V.22/08/26,Tick_Bonos
COC2C,58856,05-OBLI. NEGOCIABLES,SB,EXT,0001,1.0000000,1000.00000,0,AR0470733053,0,5304-BANCO DE LA PROVINCI,ON BCO CORDOBA CL.2 V.22/08/26,Tick_Bonos
COC2O,58856,05-OBLI. NEGOCIABLES,SB,ARS,0001,1.0000000,1000.00000,0,AR0470733053,0,5304-BANCO DE LA PROVINCI,ON BCO CORDOBA CL.2 V.22/08/26,Tick_Bonos
COC2D,58856,05-OBLI. NEGOCIABLES,SB,USD,0001,1.0000000,1000.00000,0,AR0470733053,0,5304-BANCO DE LA PROVINCI,ON BCO CORDOBA CL.2 V.22/08/26,Tick_Bonos
NPCCO,58857,05-OBLI. NEGOCIABLES,SB,ARS,0002,1.0000000,1.00000,0,AR0630055561,0,0410-CENTRAL PUERTO S. A.,ON CENTRAL PUERTO CL.C V.25/08,Tick_Bonos
NPCCD,58857,05-OBLI. NEGOCIABLES,SB,USD,0002,1.0000000,1.00000,0,AR0630055561,0,0410-CENTRAL PUERTO S. A.,ON CENTRAL PUERTO CL.C V.25/08,Tick_Bonos
NPCCC,58857,05-OBLI. NEGOCIABLES,SB,EXT,0002,1.0000000,1.00000,0,AR0630055561,0,0410-CENTRAL PUERTO S. A.,ON CENTRAL PUERTO CL.C V.25/08,Tick_Bonos
NPCCC,58857,05-OBLI. NEGOCIABLES,SB,EXT,0001,1.0000000,1.00000,0,AR0630055561,0,0410-CENTRAL PUERTO S. A.,ON CENTRAL PUERTO CL.C V.25/08,Tick_Bonos
NPCCO,58857,05-OBLI. NEGOCIABLES,SB,ARS,0001,1.0000000,1.00000,0,AR0630055561,0,0410-CENTRAL PUERTO S. A.,ON CENTRAL PUERTO CL.C V.25/08,Tick_Bonos
NPCCD,58857,05-OBLI. NEGOCIABLES,SB,USD,0001,1.0000000,1.00000,0,AR0630055561,0,0410-CENTRAL PUERTO S. A.,ON CENTRAL PUERTO CL.C V.25/08,Tick_Bonos
BPCSO,58860,05-OBLI. NEGOCIABLES,SB,ARS,0001,1.0000000,1200.00000,0,AR0982170596,0,0112-BANCO SUPERVIELLE S.,ON BCO SUPERVIELLE CL.S V.26/0,Tick_Bonos
BPCSO,58860,05-OBLI. NEGOCIABLES,SB,ARS,0002,1.0000000,1200.00000,0,AR0982170596,0,0112-BANCO SUPERVIELLE S.,ON BCO SUPERVIELLE CL.S V.26/0,Tick_Bonos
BPCTO,58861,05-OBLI. NEGOCIABLES,SB,ARS,0002,1.0000000,1200.00000,0,AR0325784970,0,0112-BANCO SUPERVIELLE S.,ON BCO SUPERVIELLE CL.T V.26/0,Tick_Bonos
PN41O,58849,05-OBLI. NEGOCIABLES,SB,ARS,0002,1.0000000,1.00000,0,AR0299198264,0,1927-PANAMERICAN ENERGY L,ON PAN AMERICAN ENER 41 V27/08,Tick_Bonos
PN41D,58849,05-OBLI. NEGOCIABLES,SB,USD,0002,1.0000000,1.00000,0,AR0299198264,0,1927-PANAMERICAN ENERGY L,ON PAN AMERICAN ENER 41 V27/08,Tick_Bonos
YM40O,58858,05-OBLI. NEGOCIABLES,SB,ARS,0002,1.0000000,1.00000,0,AR0963751125,0,0401-YPF S.A.,ON YPF CL40 V..28/08/2028 U$S,Tick_Bonos
YM40O,58858,05-OBLI. NEGOCIABLES,SB,ARS,0001,1.0000000,1.00000,0,AR0963751125,0,0401-YPF S.A.,ON YPF CL40 V..28/08/2028 U$S,Tick_Bonos
YM40D,58858,05-OBLI. NEGOCIABLES,SB,USD,0002,1.0000000,1.00000,0,AR0963751125,0,0401-YPF S.A.,ON YPF CL40 V..28/08/2028 U$S,Tick_Bonos
YM40D,58858,05-OBLI. NEGOCIABLES,SB,USD,0001,1.0000000,1.00000,0,AR0963751125,0,0401-YPF S.A.,ON YPF CL40 V..28/08/2028 U$S,Tick_Bonos
YM40C,58858,05-OBLI. NEGOCIABLES,SB,EXT,0002,1.0000000,1.00000,0,AR0963751125,0,0401-YPF S.A.,ON YPF CL40 V..28/08/2028 U$S,Tick_Bonos
YM40C,58858,05-OBLI. NEGOCIABLES,SB,EXT,0001,1.0000000,1.00000,0,AR0963751125,0,0401-YPF S.A.,ON YPF CL40 V..28/08/2028 U$S,Tick_Bonos
T651O,58867,05-OBLI. NEGOCIABLES,SB,ARS,0002,1.0000000,1.00000,0,AR0357863437,0,0689-TARJETA NARANJA S.A.,ON TARJ NARA CL.65 S.1 V28/05/,Tick_Bonos
T651O,58867,05-OBLI. NEGOCIABLES,SB,ARS,0001,1.0000000,1.00000,0,AR0357863437,0,0689-TARJETA NARANJA S.A.,ON TARJ NARA CL.65 S.1 V28/05/,Tick_Bonos
T651D,58867,05-OBLI. NEGOCIABLES,SB,USD,0002,1.0000000,1.00000,0,AR0357863437,1,0689-TARJETA NARANJA S.A.,ON TARJ NARA CL.65 S.1 V28/05/,Tick_Bonos
BCCKO,58869,05-OBLI. NEGOCIABLES,SB,ARS,0002,1.0000000,1200.00000,0,AR0441084883,1,0715-BANCO CMF S.A.,ON BCO CMF C.19 V29/08/26 u$s,Tick_Bonos
T651D,58867,05-OBLI. NEGOCIABLES,SB,USD,0001,1.0000000,1.00000,0,AR0357863437,1,0689-TARJETA NARANJA S.A.,ON TARJ NARA CL.65 S.1 V28/05/,Tick_Bonos
T651C,58867,05-OBLI. NEGOCIABLES,SB,EXT,0002,1.0000000,1.00000,0,AR0357863437,1,0689-TARJETA NARANJA S.A.,ON TARJ NARA CL.65 S.1 V28/05/,Tick_Bonos
T651C,58867,05-OBLI. NEGOCIABLES,SB,EXT,0001,1.0000000,1.00000,0,AR0357863437,1,0689-TARJETA NARANJA S.A.,ON TARJ NARA CL.65 S.1 V28/05/,Tick_Bonos
T652O,58868,05-OBLI. NEGOCIABLES,SB,ARS,0002,1.0000000,1.00000,0,AR0720596862,0,0689-TARJETA NARANJA S.A.,ON TARJ NARA CL.65 S.2 V28/05/,Tick_Bonos
T652O,58868,05-OBLI. NEGOCIABLES,SB,ARS,0001,1.0000000,1.00000,0,AR0720596862,0,0689-TARJETA NARANJA S.A.,ON TARJ NARA CL.65 S.2 V28/05/,Tick_Bonos
T652D,58868,05-OBLI. NEGOCIABLES,SB,USD,0002,1.0000000,1.00000,0,AR0720596862,0,0689-TARJETA NARANJA S.A.,ON TARJ NARA CL.65 S.2 V28/05/,Tick_Bonos
T652D,58868,05-OBLI. NEGOCIABLES,SB,USD,0001,1.0000000,1.00000,0,AR0720596862,0,0689-TARJETA NARANJA S.A.,ON TARJ NARA CL.65 S.2 V28/05/,Tick_Bonos
T652C,58868,05-OBLI. NEGOCIABLES,SB,EXT,0002,1.0000000,1.00000,0,AR0720596862,0,0689-TARJETA NARANJA S.A.,ON TARJ NARA CL.65 S.2 V28/05/,Tick_Bonos
T652C,58868,05-OBLI. NEGOCIABLES,SB,EXT,0001,1.0000000,1.00000,0,AR0720596862,0,0689-TARJETA NARANJA S.A.,ON TARJ NARA CL.65 S.2 V28/05/,Tick_Bonos
PN41C,58849,05-OBLI. NEGOCIABLES,SB,EXT,0001,1.0000000,1.00000,0,AR0299198264,0,1927-PANAMERICAN ENERGY L,ON PAN AMERICAN ENER 41 V27/08,Tick_Bonos
VBC2C,58881,05-OBLI. NEGOCIABLES,SB,EXT,0001,1.0000000,1.00000,0,AR0188242348,0,0470-BANCO DE VALORES S.A,ON BANCO DE VALORES CL.2  C.05,Tick_Bonos
VBC2O,58881,05-OBLI. NEGOCIABLES,SB,ARS,0001,1.0000000,1.00000,0,AR0188242348,0,0470-BANCO DE VALORES S.A,ON BANCO DE VALORES CL.2  C.05,Tick_Bonos
VBC2D,58881,05-OBLI. NEGOCIABLES,SB,USD,0001,1.0000000,1.00000,0,AR0188242348,0,0470-BANCO DE VALORES S.A,ON BANCO DE VALORES CL.2  C.05,Tick_Bonos
BCCKD,58869,05-OBLI. NEGOCIABLES,SB,USD,0002,1.0000000,1200.00000,0,AR0441084883,0,0715-BANCO CMF S.A.,ON BCO CMF C.19 V29/08/26 u$s,Tick_Bonos
BCCKC,58869,05-OBLI. NEGOCIABLES,SB,EXT,0002,1.0000000,1200.00000,0,AR0441084883,0,0715-BANCO CMF S.A.,ON BCO CMF C.19 V29/08/26 u$s,Tick_Bonos
AFCDC,58527,05-OBLI. NEGOCIABLES,SB,EXT,0001,1.0000000,1000000.00000,0,AR0945748579,0,0537-BANCO COMAFI S.A.,ON BANCO COMAFI CL.12 V10/03/2,Tick_Bonos
BCCKD,58869,05-OBLI. NEGOCIABLES,SB,USD,0001,1.0000000,1200.00000,0,AR0441084883,0,0715-BANCO CMF S.A.,ON BCO CMF C.19 V29/08/26 u$s,Tick_Bonos
CS49O,58866,05-OBLI. NEGOCIABLES,SB,ARS,0002,1.0000000,1.00000,0,AR0682514259,0,0077-CRESUD S.A.C.I.F. Y,ON CRESUD S33 CL49 V02/09/27 U,Tick_Bonos
CS49D,58866,05-OBLI. NEGOCIABLES,SB,USD,0002,1.0000000,1.00000,0,AR0682514259,0,0077-CRESUD S.A.C.I.F. Y,ON CRESUD S33 CL49 V02/09/27 U,Tick_Bonos
CS49C,58866,05-OBLI. NEGOCIABLES,SB,EXT,0002,1.0000000,1.00000,0,AR0682514259,0,0077-CRESUD S.A.C.I.F. Y,ON CRESUD S33 CL49 V02/09/27 U,Tick_Bonos
